3500,1544.3,0.3292
3600,1462.7,0.3207
3700,1383.5,0.3128
3800,1304.8,0.3049
3900,1227.1,0.2969
4000,1150.45,0.2891
4100,1075.85,0.2815
4200,1002,0.2739
4300,930.1,0.2665
4400,859.45,0.2589
4500,791,0.2517
4600,723.75,0.2442
4700,658.6,0.2369
4800,595.5,0.2296
4900,534.75,0.2223
5000,478.15,0.2152
5100,422.7,0.2082
5200,368.65,0.2000
5300,320.45,0.1940
5400,275.5,0.1877
5500,234.1,0.1815
